datetime_utc,id,datetime_utc,user_id,slack_conversation_read_count,slack_user_event_count,google_calendar_event_id,google_calendar_event_count,focused_work_period_start
2020-03-02 09:45:00,1849211,2020-03-02 09:45:00,12,0,0,,0,
2020-03-02 09:50:00,1849212,2020-03-02 09:50:00,12,0,0,,0,
2020-03-02 09:55:00,1849213,2020-03-02 09:55:00,12,0,0,,0,
2020-03-02 10:00:00,1849214,2020-03-02 10:00:00,12,0,0,,0,
2020-03-02 10:05:00,1849215,2020-03-02 10:05:00,12,0,0,,0,
2020-03-02 10:10:00,1849216,2020-03-02 10:10:00,12,0,0,,0,
2020-03-02 10:15:00,1849217,2020-03-02 10:15:00,12,0,0,,0,
2020-03-02 10:20:00,1849218,2020-03-02 10:20:00,12,0,0,,0,
2020-03-02 10:25:00,1849219,2020-03-02 10:25:00,12,0,0,,0,
2020-03-02 10:30:00,1849220,2020-03-02 10:30:00,12,0,0,,0,
2020-03-02 10:35:00,1849221,2020-03-02 10:35:00,12,0,0,,0,
2020-03-02 10:40:00,1849222,2020-03-02 10:40:00,12,0,0,,0,
2020-03-02 10:45:00,1849223,2020-03-02 10:45:00,12,0,0,,0,
2020-03-02 10:50:00,1849224,2020-03-02 10:50:00,12,0,0,,0,
2020-03-02 10:55:00,1849225,2020-03-02 10:55:00,12,0,0,,0,
2020-03-02 11:00:00,1849226,2020-03-02 11:00:00,12,0,0,,0,
2020-03-02 11:05:00,1849227,2020-03-02 11:05:00,12,0,0,,0,
2020-03-02 11:10:00,1849228,2020-03-02 11:10:00,12,0,0,,0,
2020-03-02 11:15:00,1849229,2020-03-02 11:15:00,12,0,0,,0,
2020-03-02 11:20:00,1849230,2020-03-02 11:20:00,12,0,0,,0,
2020-03-02 11:25:00,1849231,2020-03-02 11:25:00,12,0,0,,0,
2020-03-02 11:30:00,1849232,2020-03-02 11:30:00,12,0,0,,0,
2020-03-02 11:35:00,1849233,2020-03-02 11:35:00,12,0,0,,0,
2020-03-02 11:40:00,1849234,2020-03-02 11:40:00,12,0,0,,0,
2020-03-02 11:45:00,1849235,2020-03-02 11:45:00,12,0,0,,0,
2020-03-02 11:50:00,1849236,2020-03-02 11:50:00,12,0,0,,0,
2020-03-02 11:55:00,1849237,2020-03-02 11:55:00,12,0,0,,0,
2020-03-02 12:00:00,1849238,2020-03-02 12:00:00,12,0,0,,0,
2020-03-02 12:05:00,1849239,2020-03-02 12:05:00,12,0,0,,0,
2020-03-02 12:10:00,1849240,2020-03-02 12:10:00,12,0,0,,0,
2020-03-02 12:15:00,1849241,2020-03-02 12:15:00,12,0,0,,0,
2020-03-02 12:20:00,1849242,2020-03-02 12:20:00,12,0,0,,0,
2020-03-02 12:25:00,1849243,2020-03-02 12:25:00,12,0,0,,0,
2020-03-02 12:30:00,1849244,2020-03-02 12:30:00,12,0,0,,0,
2020-03-02 12:35:00,1849245,2020-03-02 12:35:00,12,0,0,,0,
2020-03-02 12:40:00,1849246,2020-03-02 12:40:00,12,0,0,,0,
2020-03-02 12:45:00,1849247,2020-03-02 12:45:00,12,0,0,,0,
2020-03-02 12:50:00,1849248,2020-03-02 12:50:00,12,0,0,,0,
2020-03-02 12:55:00,1849249,2020-03-02 12:55:00,12,0,0,,0,
2020-03-02 13:00:00,1849250,2020-03-02 13:00:00,12,0,0,,0,
2020-03-02 13:05:00,1849251,2020-03-02 13:05:00,12,0,0,,0,
2020-03-02 13:10:00,1849252,2020-03-02 13:10:00,12,0,0,,0,
2020-03-02 13:15:00,1849253,2020-03-02 13:15:00,12,0,0,,0,
2020-03-02 13:20:00,1849254,2020-03-02 13:20:00,12,0,0,,0,
2020-03-02 13:25:00,1849255,2020-03-02 13:25:00,12,0,0,,0,
2020-03-02 13:30:00,1849256,2020-03-02 13:30:00,12,0,0,,0,
2020-03-02 13:35:00,1849257,2020-03-02 13:35:00,12,0,0,,0,
2020-03-02 13:40:00,1849258,2020-03-02 13:40:00,12,0,0,,0,
2020-03-02 13:45:00,1849259,2020-03-02 13:45:00,12,0,0,,0,
2020-03-02 13:50:00,1849260,2020-03-02 13:50:00,12,0,0,,0,
2020-03-02 13:55:00,1849261,2020-03-02 13:55:00,12,0,0,,0,
2020-03-02 14:00:00,1849262,2020-03-02 14:00:00,12,0,0,,0,
2020-03-02 14:05:00,1849263,2020-03-02 14:05:00,12,0,0,,0,
2020-03-02 14:10:00,1849264,2020-03-02 14:10:00,12,0,0,,0,
2020-03-02 14:15:00,1849265,2020-03-02 14:15:00,12,0,0,,0,
2020-03-02 14:20:00,1849266,2020-03-02 14:20:00,12,0,0,,0,
2020-03-02 14:25:00,1849267,2020-03-02 14:25:00,12,0,0,,0,
2020-03-02 14:30:00,1849268,2020-03-02 14:30:00,12,1,1,,0,
2020-03-02 14:35:00,1849269,2020-03-02 14:35:00,12,0,0,,0,
2020-03-02 14:40:00,1849270,2020-03-02 14:40:00,12,1,1,,0,
2020-03-02 14:45:00,1849271,2020-03-02 14:45:00,12,0,0,,0,
2020-03-02 14:50:00,1849272,2020-03-02 14:50:00,12,0,0,,0,
2020-03-02 14:55:00,1849273,2020-03-02 14:55:00,12,0,0,,0,
2020-03-02 15:00:00,1849274,2020-03-02 15:00:00,12,0,0,,0,
2020-03-02 15:05:00,1849275,2020-03-02 15:05:00,12,0,0,,0,
2020-03-02 15:10:00,1849276,2020-03-02 15:10:00,12,0,0,,0,
2020-03-02 15:15:00,1849277,2020-03-02 15:15:00,12,0,0,,0,
2020-03-02 15:20:00,1849278,2020-03-02 15:20:00,12,0,0,,0,
2020-03-02 15:25:00,1849279,2020-03-02 15:25:00,12,0,0,,0,
2020-03-02 15:30:00,1849280,2020-03-02 15:30:00,12,0,0,,0,
2020-03-02 15:35:00,1849281,2020-03-02 15:35:00,12,0,0,,0,
2020-03-02 15:40:00,1849282,2020-03-02 15:40:00,12,0,0,,0,
2020-03-02 15:45:00,1849283,2020-03-02 15:45:00,12,0,0,,0,
2020-03-02 15:50:00,1849284,2020-03-02 15:50:00,12,0,0,,0,
2020-03-02 15:55:00,1849285,2020-03-02 15:55:00,12,0,0,,0,
2020-03-02 16:00:00,1849286,2020-03-02 16:00:00,12,0,0,,0,
2020-03-02 16:05:00,1849287,2020-03-02 16:05:00,12,0,0,,0,
2020-03-02 16:10:00,1849288,2020-03-02 16:10:00,12,0,0,,0,
2020-03-02 16:15:00,1849289,2020-03-02 16:15:00,12,0,0,,0,
2020-03-02 16:20:00,1849290,2020-03-02 16:20:00,12,0,0,,0,
2020-03-02 16:25:00,1849291,2020-03-02 16:25:00,12,0,0,,0,
2020-03-02 16:30:00,1849292,2020-03-02 16:30:00,12,0,0,,0,
2020-03-02 16:35:00,1849293,2020-03-02 16:35:00,12,0,0,,0,
2020-03-02 16:40:00,1849294,2020-03-02 16:40:00,12,0,0,,0,
2020-03-02 16:45:00,1849295,2020-03-02 16:45:00,12,0,0,,0,
2020-03-02 16:50:00,1849296,2020-03-02 16:50:00,12,0,0,,0,
2020-03-02 16:55:00,1849297,2020-03-02 16:55:00,12,0,0,,0,
2020-03-02 17:00:00,1849298,2020-03-02 17:00:00,12,0,0,12510.0,1,2020-03-02 03:30:00
2020-03-02 17:05:00,1849299,2020-03-02 17:05:00,12,0,0,12510.0,1,
2020-03-02 17:10:00,1849300,2020-03-02 17:10:00,12,0,0,12510.0,1,
2020-03-02 17:15:00,1849301,2020-03-02 17:15:00,12,0,0,12510.0,1,
2020-03-02 17:20:00,1849302,2020-03-02 17:20:00,12,0,0,12510.0,1,
2020-03-02 17:25:00,1849303,2020-03-02 17:25:00,12,0,0,12510.0,1,
2020-03-02 17:30:00,1849304,2020-03-02 17:30:00,12,0,0,12510.0,1,
2020-03-02 17:35:00,1849305,2020-03-02 17:35:00,12,0,0,12510.0,1,
2020-03-02 17:40:00,1849306,2020-03-02 17:40:00,12,0,0,12510.0,1,
2020-03-02 17:45:00,1849307,2020-03-02 17:45:00,12,0,0,12510.0,1,
2020-03-02 17:50:00,1849308,2020-03-02 17:50:00,12,0,0,12510.0,1,
2020-03-02 17:55:00,1849309,2020-03-02 17:55:00,12,0,0,12510.0,1,
2020-03-02 18:00:00,1849310,2020-03-02 18:00:00,12,4,0,12510.0,1,
2020-03-02 18:05:00,1849311,2020-03-02 18:05:00,12,0,0,12510.0,1,
2020-03-02 18:10:00,1849312,2020-03-02 18:10:00,12,0,0,12510.0,1,
2020-03-02 18:15:00,1849313,2020-03-02 18:15:00,12,0,0,12510.0,1,
2020-03-02 18:20:00,1849314,2020-03-02 18:20:00,12,0,0,12510.0,1,
2020-03-02 18:25:00,1849315,2020-03-02 18:25:00,12,0,0,12510.0,1,
2020-03-02 18:30:00,1849316,2020-03-02 18:30:00,12,0,0,12510.0,1,
2020-03-02 18:35:00,1849317,2020-03-02 18:35:00,12,0,0,12510.0,1,
2020-03-02 18:40:00,1849318,2020-03-02 18:40:00,12,0,0,12510.0,1,
2020-03-02 18:45:00,1849319,2020-03-02 18:45:00,12,0,0,12510.0,1,
2020-03-02 18:50:00,1849320,2020-03-02 18:50:00,12,0,0,12510.0,1,
2020-03-02 18:55:00,1849321,2020-03-02 18:55:00,12,0,0,12510.0,1,
2020-03-02 19:00:00,1849322,2020-03-02 19:00:00,12,0,0,12511.0,2,
2020-03-02 19:05:00,1849323,2020-03-02 19:05:00,12,0,0,12511.0,2,
2020-03-02 19:10:00,1849324,2020-03-02 19:10:00,12,0,0,12511.0,2,
2020-03-02 19:15:00,1849325,2020-03-02 19:15:00,12,0,0,12511.0,2,
2020-03-02 19:20:00,1849326,2020-03-02 19:20:00,12,0,0,12511.0,2,
2020-03-02 19:25:00,1849327,2020-03-02 19:25:00,12,0,0,12511.0,2,
2020-03-02 19:30:00,1849328,2020-03-02 19:30:00,12,0,0,12511.0,2,
2020-03-02 19:35:00,1849329,2020-03-02 19:35:00,12,0,0,12511.0,2,
2020-03-02 19:40:00,1849330,2020-03-02 19:40:00,12,0,0,12511.0,2,
2020-03-02 19:45:00,1849331,2020-03-02 19:45:00,12,0,0,12510.0,1,
2020-03-02 19:50:00,1849332,2020-03-02 19:50:00,12,0,0,12510.0,1,
2020-03-02 19:55:00,1849333,2020-03-02 19:55:00,12,1,1,12510.0,1,
2020-03-02 20:00:00,1849334,2020-03-02 20:00:00,12,0,0,12510.0,1,
2020-03-02 20:05:00,1849335,2020-03-02 20:05:00,12,0,0,12510.0,1,
2020-03-02 20:10:00,1849336,2020-03-02 20:10:00,12,0,0,12510.0,1,
2020-03-02 20:15:00,1849337,2020-03-02 20:15:00,12,0,0,12510.0,1,
2020-03-02 20:20:00,1849338,2020-03-02 20:20:00,12,0,0,12510.0,1,
2020-03-02 20:25:00,1849339,2020-03-02 20:25:00,12,0,0,12510.0,1,
2020-03-02 20:30:00,1849340,2020-03-02 20:30:00,12,0,0,12510.0,1,
2020-03-02 20:35:00,1849341,2020-03-02 20:35:00,12,0,0,12510.0,1,
2020-03-02 20:40:00,1849342,2020-03-02 20:40:00,12,0,0,12510.0,1,
2020-03-02 20:45:00,1849343,2020-03-02 20:45:00,12,1,0,12510.0,1,
2020-03-02 20:50:00,1849344,2020-03-02 20:50:00,12,0,0,12510.0,1,
2020-03-02 20:55:00,1849345,2020-03-02 20:55:00,12,0,0,12510.0,1,
2020-03-02 21:00:00,1849346,2020-03-02 21:00:00,12,0,0,12510.0,1,
2020-03-02 21:05:00,1849347,2020-03-02 21:05:00,12,0,0,12510.0,1,
2020-03-02 21:10:00,1849348,2020-03-02 21:10:00,12,0,0,12510.0,1,
2020-03-02 21:15:00,1849349,2020-03-02 21:15:00,12,0,0,12510.0,1,
2020-03-02 21:20:00,1849350,2020-03-02 21:20:00,12,0,0,12510.0,1,
2020-03-02 21:25:00,1849351,2020-03-02 21:25:00,12,0,0,12510.0,1,
2020-03-02 21:30:00,1849352,2020-03-02 21:30:00,12,0,1,12510.0,1,
2020-03-02 21:35:00,1849353,2020-03-02 21:35:00,12,0,0,12510.0,1,
2020-03-02 21:40:00,1849354,2020-03-02 21:40:00,12,0,0,12510.0,1,
2020-03-02 21:45:00,1849355,2020-03-02 21:45:00,12,0,0,12510.0,1,
2020-03-02 21:50:00,1849356,2020-03-02 21:50:00,12,0,0,12510.0,1,
2020-03-02 21:55:00,1849357,2020-03-02 21:55:00,12,0,0,12510.0,1,
2020-03-02 22:00:00,1849358,2020-03-02 22:00:00,12,0,0,,0,
2020-03-02 22:05:00,1849359,2020-03-02 22:05:00,12,0,0,,0,
2020-03-02 22:10:00,1849360,2020-03-02 22:10:00,12,0,0,,0,
2020-03-02 22:15:00,1849361,2020-03-02 22:15:00,12,0,0,,0,
2020-03-02 22:20:00,1849362,2020-03-02 22:20:00,12,0,0,,0,
2020-03-02 22:25:00,1849363,2020-03-02 22:25:00,12,0,0,,0,
2020-03-02 22:30:00,1849364,2020-03-02 22:30:00,12,0,0,,0,
2020-03-02 22:35:00,1849365,2020-03-02 22:35:00,12,0,0,,0,
2020-03-02 22:40:00,1849366,2020-03-02 22:40:00,12,0,0,,0,
2020-03-02 22:45:00,1849367,2020-03-02 22:45:00,12,0,0,,0,
2020-03-02 22:50:00,1849368,2020-03-02 22:50:00,12,0,0,,0,
2020-03-02 22:55:00,1849369,2020-03-02 22:55:00,12,0,0,,0,
2020-03-02 23:00:00,1849370,2020-03-02 23:00:00,12,0,0,12513.0,1,2020-03-02 22:20:00
2020-03-02 23:05:00,1849371,2020-03-02 23:05:00,12,0,0,12513.0,1,
2020-03-02 23:10:00,1849372,2020-03-02 23:10:00,12,0,0,12513.0,1,
2020-03-02 23:15:00,1849373,2020-03-02 23:15:00,12,0,0,12513.0,1,
2020-03-02 23:20:00,1849374,2020-03-02 23:20:00,12,0,0,12513.0,1,
2020-03-02 23:25:00,1849375,2020-03-02 23:25:00,12,0,0,12513.0,1,
2020-03-02 23:30:00,1849376,2020-03-02 23:30:00,12,0,0,12513.0,1,
2020-03-02 23:35:00,1849377,2020-03-02 23:35:00,12,0,0,12513.0,1,
2020-03-02 23:40:00,1849378,2020-03-02 23:40:00,12,0,0,12513.0,1,
2020-03-02 23:45:00,1849379,2020-03-02 23:45:00,12,0,0,12513.0,1,
2020-03-02 23:50:00,1849380,2020-03-02 23:50:00,12,0,0,12513.0,1,
2020-03-02 23:55:00,1849381,2020-03-02 23:55:00,12,0,0,12513.0,1,
2020-03-03 00:00:00,1849382,2020-03-03 00:00:00,12,0,0,,0,
2020-03-03 00:05:00,1849383,2020-03-03 00:05:00,12,0,0,,0,
2020-03-03 00:10:00,1849384,2020-03-03 00:10:00,12,0,0,,0,
2020-03-03 00:15:00,1849385,2020-03-03 00:15:00,12,0,0,,0,
2020-03-03 00:20:00,1849386,2020-03-03 00:20:00,12,0,0,,0,
2020-03-03 00:25:00,1849387,2020-03-03 00:25:00,12,0,0,,0,
2020-03-03 00:30:00,1849388,2020-03-03 00:30:00,12,0,0,,0,
2020-03-03 00:35:00,1849389,2020-03-03 00:35:00,12,0,0,,0,
2020-03-03 00:40:00,1849390,2020-03-03 00:40:00,12,0,0,,0,
2020-03-03 00:45:00,1849391,2020-03-03 00:45:00,12,0,0,,0,
2020-03-03 00:50:00,1849392,2020-03-03 00:50:00,12,0,0,,0,
2020-03-03 00:55:00,1849393,2020-03-03 00:55:00,12,0,0,,0,
2020-03-03 01:00:00,1849394,2020-03-03 01:00:00,12,0,0,,0,
2020-03-03 01:05:00,1849395,2020-03-03 01:05:00,12,0,0,,0,
2020-03-03 01:10:00,1849396,2020-03-03 01:10:00,12,0,0,,0,
2020-03-03 01:15:00,1849397,2020-03-03 01:15:00,12,0,0,,0,
2020-03-03 01:20:00,1849398,2020-03-03 01:20:00,12,0,0,,0,
2020-03-03 01:25:00,1849399,2020-03-03 01:25:00,12,0,0,,0,
2020-03-03 01:30:00,1849400,2020-03-03 01:30:00,12,0,0,,0,
2020-03-03 01:35:00,1849401,2020-03-03 01:35:00,12,0,0,,0,
2020-03-03 01:40:00,1849402,2020-03-03 01:40:00,12,0,0,,0,
2020-03-03 01:45:00,1849403,2020-03-03 01:45:00,12,0,0,,0,
2020-03-03 01:50:00,1849404,2020-03-03 01:50:00,12,0,0,,0,
2020-03-03 01:55:00,1849405,2020-03-03 01:55:00,12,0,0,,0,
2020-03-03 02:00:00,1849406,2020-03-03 02:00:00,12,0,0,,0,
2020-03-03 02:05:00,1849407,2020-03-03 02:05:00,12,0,0,,0,
2020-03-03 02:10:00,1849408,2020-03-03 02:10:00,12,0,0,,0,
2020-03-03 02:15:00,1849409,2020-03-03 02:15:00,12,0,0,,0,
2020-03-03 02:20:00,1849410,2020-03-03 02:20:00,12,0,0,,0,
2020-03-03 02:25:00,1849411,2020-03-03 02:25:00,12,0,0,,0,
2020-03-03 02:30:00,1849412,2020-03-03 02:30:00,12,0,0,,0,
2020-03-03 02:35:00,1849413,2020-03-03 02:35:00,12,0,0,,0,
2020-03-03 02:40:00,1849414,2020-03-03 02:40:00,12,0,0,,0,
2020-03-03 02:45:00,1849415,2020-03-03 02:45:00,12,0,0,,0,
2020-03-03 02:50:00,1849416,2020-03-03 02:50:00,12,0,0,,0,
2020-03-03 02:55:00,1849417,2020-03-03 02:55:00,12,0,0,,0,
2020-03-03 03:00:00,1849418,2020-03-03 03:00:00,12,0,0,,0,
2020-03-03 03:05:00,1849419,2020-03-03 03:05:00,12,0,0,,0,
2020-03-03 03:10:00,1849420,2020-03-03 03:10:00,12,0,0,,0,
2020-03-03 03:15:00,1849421,2020-03-03 03:15:00,12,0,0,,0,
2020-03-03 03:20:00,1849422,2020-03-03 03:20:00,12,0,0,,0,
2020-03-03 03:25:00,1849423,2020-03-03 03:25:00,12,0,0,,0,
2020-03-03 03:30:00,1849424,2020-03-03 03:30:00,12,0,0,,0,
2020-03-03 03:35:00,1849425,2020-03-03 03:35:00,12,0,0,,0,
2020-03-03 03:40:00,1849426,2020-03-03 03:40:00,12,0,0,,0,
2020-03-03 03:45:00,1849427,2020-03-03 03:45:00,12,0,0,,0,
2020-03-03 03:50:00,1849428,2020-03-03 03:50:00,12,0,0,,0,
2020-03-03 03:55:00,1849429,2020-03-03 03:55:00,12,0,0,,0,
2020-03-03 04:00:00,1849430,2020-03-03 04:00:00,12,0,0,,0,
2020-03-03 04:05:00,1849431,2020-03-03 04:05:00,12,0,0,,0,
2020-03-03 04:10:00,1849432,2020-03-03 04:10:00,12,0,0,,0,
2020-03-03 04:15:00,1849433,2020-03-03 04:15:00,12,0,0,,0,
2020-03-03 04:20:00,1849434,2020-03-03 04:20:00,12,0,0,,0,
2020-03-03 04:25:00,1849435,2020-03-03 04:25:00,12,0,0,,0,
2020-03-03 04:30:00,1849436,2020-03-03 04:30:00,12,0,0,,0,
2020-03-03 04:35:00,1849437,2020-03-03 04:35:00,12,0,0,,0,
2020-03-03 04:40:00,1849438,2020-03-03 04:40:00,12,0,0,,0,
2020-03-03 04:45:00,1849439,2020-03-03 04:45:00,12,0,0,,0,
2020-03-03 04:50:00,1849440,2020-03-03 04:50:00,12,0,0,,0,
2020-03-03 04:55:00,1849441,2020-03-03 04:55:00,12,0,0,,0,
2020-03-03 05:00:00,1849442,2020-03-03 05:00:00,12,0,0,,0,
2020-03-03 05:05:00,1849443,2020-03-03 05:05:00,12,0,0,,0,
2020-03-03 05:10:00,1849444,2020-03-03 05:10:00,12,0,0,,0,
2020-03-03 05:15:00,1849445,2020-03-03 05:15:00,12,0,0,,0,
2020-03-03 05:20:00,1849446,2020-03-03 05:20:00,12,0,0,,0,
2020-03-03 05:25:00,1849447,2020-03-03 05:25:00,12,0,0,,0,
2020-03-03 05:30:00,1849448,2020-03-03 05:30:00,12,0,0,,0,
2020-03-03 05:35:00,1849449,2020-03-03 05:35:00,12,0,0,,0,
2020-03-03 05:40:00,1849450,2020-03-03 05:40:00,12,0,0,,0,
2020-03-03 05:45:00,1849451,2020-03-03 05:45:00,12,0,0,,0,
2020-03-03 05:50:00,1849452,2020-03-03 05:50:00,12,0,0,,0,
2020-03-03 05:55:00,1849453,2020-03-03 05:55:00,12,0,0,,0,
2020-03-03 06:00:00,1849454,2020-03-03 06:00:00,12,0,0,,0,
2020-03-03 06:05:00,1849455,2020-03-03 06:05:00,12,0,0,,0,
2020-03-03 06:10:00,1849456,2020-03-03 06:10:00,12,0,0,,0,
2020-03-03 06:15:00,1849457,2020-03-03 06:15:00,12,0,0,,0,
2020-03-03 06:20:00,1849458,2020-03-03 06:20:00,12,0,0,,0,
2020-03-03 06:25:00,1849459,2020-03-03 06:25:00,12,0,0,,0,
2020-03-03 06:30:00,1849460,2020-03-03 06:30:00,12,0,0,,0,
2020-03-03 06:35:00,1849461,2020-03-03 06:35:00,12,0,0,,0,
2020-03-03 06:40:00,1849462,2020-03-03 06:40:00,12,0,0,,0,
2020-03-03 06:45:00,1849463,2020-03-03 06:45:00,12,0,0,,0,
2020-03-03 06:50:00,1849464,2020-03-03 06:50:00,12,0,0,,0,
2020-03-03 06:55:00,1849465,2020-03-03 06:55:00,12,0,0,,0,
2020-03-03 07:00:00,1849466,2020-03-03 07:00:00,12,0,0,,0,
2020-03-03 07:05:00,1849467,2020-03-03 07:05:00,12,0,0,,0,
2020-03-03 07:10:00,1849468,2020-03-03 07:10:00,12,0,0,,0,
2020-03-03 07:15:00,1849469,2020-03-03 07:15:00,12,0,0,,0,
2020-03-03 07:20:00,1849470,2020-03-03 07:20:00,12,0,0,,0,
2020-03-03 07:25:00,1849471,2020-03-03 07:25:00,12,0,0,,0,
2020-03-03 07:30:00,1849472,2020-03-03 07:30:00,12,0,0,,0,
2020-03-03 07:35:00,1849473,2020-03-03 07:35:00,12,0,0,,0,
2020-03-03 07:40:00,1849474,2020-03-03 07:40:00,12,0,0,,0,
2020-03-03 07:45:00,1849475,2020-03-03 07:45:00,12,0,0,,0,
2020-03-03 07:50:00,1849476,2020-03-03 07:50:00,12,0,0,,0,
2020-03-03 07:55:00,1849477,2020-03-03 07:55:00,12,0,0,,0,
2020-03-03 08:00:00,1849478,2020-03-03 08:00:00,12,0,0,,0,
2020-03-03 08:05:00,1849479,2020-03-03 08:05:00,12,0,0,,0,
2020-03-03 08:10:00,1849480,2020-03-03 08:10:00,12,1,0,,0,
2020-03-03 08:15:00,1849481,2020-03-03 08:15:00,12,0,1,,0,2020-03-03 00:20:00
2020-03-03 08:20:00,1849482,2020-03-03 08:20:00,12,0,2,,0,
2020-03-03 08:25:00,1849483,2020-03-03 08:25:00,12,0,0,,0,
2020-03-03 08:30:00,1849484,2020-03-03 08:30:00,12,0,0,,0,
2020-03-03 08:35:00,1849485,2020-03-03 08:35:00,12,0,0,,0,
2020-03-03 08:40:00,1849486,2020-03-03 08:40:00,12,0,0,,0,
2020-03-03 08:45:00,1849487,2020-03-03 08:45:00,12,0,0,,0,
2020-03-03 08:50:00,1849488,2020-03-03 08:50:00,12,0,0,,0,
2020-03-03 08:55:00,1849489,2020-03-03 08:55:00,12,0,0,,0,
2020-03-03 09:00:00,1849490,2020-03-03 09:00:00,12,0,0,,0,
2020-03-03 09:05:00,1849491,2020-03-03 09:05:00,12,0,0,,0,
2020-03-03 09:10:00,1849492,2020-03-03 09:10:00,12,0,0,,0,
2020-03-03 09:15:00,1849493,2020-03-03 09:15:00,12,0,0,,0,
2020-03-03 09:20:00,1849494,2020-03-03 09:20:00,12,0,0,,0,
2020-03-03 09:25:00,1849495,2020-03-03 09:25:00,12,0,0,,0,
2020-03-03 09:30:00,1849496,2020-03-03 09:30:00,12,0,0,,0,
2020-03-03 09:35:00,1849497,2020-03-03 09:35:00,12,0,0,,0,
2020-03-03 09:40:00,1849498,2020-03-03 09:40:00,12,0,0,,0,
2020-03-03 09:45:00,1849499,2020-03-03 09:45:00,12,0,0,,0,
2020-03-03 09:50:00,1849500,2020-03-03 09:50:00,12,0,0,,0,
2020-03-03 09:55:00,1849501,2020-03-03 09:55:00,12,0,0,,0,
2020-03-03 10:00:00,1849502,2020-03-03 10:00:00,12,0,0,,0,
2020-03-03 10:05:00,1849503,2020-03-03 10:05:00,12,0,0,,0,
2020-03-03 10:10:00,1849504,2020-03-03 10:10:00,12,0,0,,0,
2020-03-03 10:15:00,1849505,2020-03-03 10:15:00,12,0,0,,0,
2020-03-03 10:20:00,1849506,2020-03-03 10:20:00,12,0,0,,0,
2020-03-03 10:25:00,1849507,2020-03-03 10:25:00,12,0,0,,0,
2020-03-03 10:30:00,1849508,2020-03-03 10:30:00,12,0,0,,0,
2020-03-03 10:35:00,1849509,2020-03-03 10:35:00,12,0,0,,0,
2020-03-03 10:40:00,1849510,2020-03-03 10:40:00,12,0,0,,0,
2020-03-03 10:45:00,1849511,2020-03-03 10:45:00,12,0,0,,0,
2020-03-03 10:50:00,1849512,2020-03-03 10:50:00,12,0,0,,0,
2020-03-03 10:55:00,1849513,2020-03-03 10:55:00,12,0,0,,0,
2020-03-03 11:00:00,1849514,2020-03-03 11:00:00,12,0,0,,0,
2020-03-03 11:05:00,1849515,2020-03-03 11:05:00,12,0,0,,0,
2020-03-03 11:10:00,1849516,2020-03-03 11:10:00,12,0,0,,0,
2020-03-03 11:15:00,1849517,2020-03-03 11:15:00,12,0,0,,0,
2020-03-03 11:20:00,1849518,2020-03-03 11:20:00,12,0,0,,0,
2020-03-03 11:25:00,1849519,2020-03-03 11:25:00,12,0,0,,0,
2020-03-03 11:30:00,1849520,2020-03-03 11:30:00,12,0,0,,0,
2020-03-03 11:35:00,1849521,2020-03-03 11:35:00,12,0,0,,0,
2020-03-03 11:40:00,1849522,2020-03-03 11:40:00,12,0,0,,0,
2020-03-03 11:45:00,1849523,2020-03-03 11:45:00,12,0,0,,0,
2020-03-03 11:50:00,1849524,2020-03-03 11:50:00,12,0,0,,0,
2020-03-03 11:55:00,1849525,2020-03-03 11:55:00,12,0,0,,0,
2020-03-03 12:00:00,1849526,2020-03-03 12:00:00,12,0,0,,0,
2020-03-03 12:05:00,1849527,2020-03-03 12:05:00,12,0,0,,0,
2020-03-03 12:10:00,1849528,2020-03-03 12:10:00,12,0,0,,0,
2020-03-03 12:15:00,1849529,2020-03-03 12:15:00,12,0,0,,0,
2020-03-03 12:20:00,1849530,2020-03-03 12:20:00,12,0,0,,0,
2020-03-03 12:25:00,1849531,2020-03-03 12:25:00,12,0,0,,0,
2020-03-03 12:30:00,1849532,2020-03-03 12:30:00,12,0,0,,0,
2020-03-03 12:35:00,1849533,2020-03-03 12:35:00,12,0,0,,0,
2020-03-03 12:40:00,1849534,2020-03-03 12:40:00,12,0,0,,0,
2020-03-03 12:45:00,1849535,2020-03-03 12:45:00,12,0,0,,0,
2020-03-03 12:50:00,1849536,2020-03-03 12:50:00,12,0,0,,0,
2020-03-03 12:55:00,1849537,2020-03-03 12:55:00,12,0,0,,0,
2020-03-03 13:00:00,1849538,2020-03-03 13:00:00,12,0,0,,0,
2020-03-03 13:05:00,1849539,2020-03-03 13:05:00,12,0,0,,0,
2020-03-03 13:10:00,1849540,2020-03-03 13:10:00,12,0,0,,0,
2020-03-03 13:15:00,1849541,2020-03-03 13:15:00,12,0,0,,0,
2020-03-03 13:20:00,1849542,2020-03-03 13:20:00,12,0,0,,0,
2020-03-03 13:25:00,1849543,2020-03-03 13:25:00,12,0,0,,0,
2020-03-03 13:30:00,1849544,2020-03-03 13:30:00,12,0,0,,0,
2020-03-03 13:35:00,1849545,2020-03-03 13:35:00,12,0,0,,0,
2020-03-03 13:40:00,1849546,2020-03-03 13:40:00,12,0,0,,0,
2020-03-03 13:45:00,1849547,2020-03-03 13:45:00,12,0,0,,0,
2020-03-03 13:50:00,1849548,2020-03-03 13:50:00,12,0,0,,0,
2020-03-03 13:55:00,1849549,2020-03-03 13:55:00,12,0,0,,0,
2020-03-03 14:00:00,1849550,2020-03-03 14:00:00,12,0,0,,0,
